model_name,weighting_name,term,coef,std_err,t_value,p_value,n_obs,dof,r_squared
extended_company_controls,wls_by_employees,region_Kalmar län,-102.0440345271921,66.74293511195987,-1.5289114024730166,0.12728048272507492,363,318,0.2666226303082333
extended_company_controls,wls_by_employees,region_Kronobergs län,-58.387893144128306,67.66885440066275,-0.8628473713832586,0.38887164836767796,363,318,0.2666226303082333
extended_company_controls,wls_by_employees,region_Norrbottens län,-72.49752721210362,60.91104472895182,-1.1902197300130133,0.23484782087387077,363,318,0.2666226303082333
extended_company_controls,wls_by_employees,region_Skåne län,-9.065139146045583,45.79920118819053,-0.19793225451240093,0.8432245344735001,363,318,0.2666226303082333
extended_company_controls,wls_by_employees,region_Stockholms län,-1.156403182381116,41.81378449951768,-0.027656027700493246,0.9779538425997576,363,318,0.2666226303082333
extended_company_controls,wls_by_employees,region_Södermanlands län,-9.145054984097179,124.04455064519692,-0.073723955921729,0.9412763880447934,363,318,0.2666226303082333
extended_company_controls,wls_by_employees,region_Uppsala län,33.86142855320545,51.289081673136266,0.6602073472284664,0.5095986946305437,363,318,0.2666226303082333
extended_company_controls,wls_by_employees,region_Värmlands län,-115.04963496153135,57.86536184652202,-1.988229768037757,0.04764332331566542,363,318,0.2666226303082333
extended_company_controls,wls_by_employees,region_Västerbottens län,-34.32914375473814,51.851550230859836,-0.6620659093487796,0.5084084748383435,363,318,0.2666226303082333
extended_company_controls,wls_by_employees,region_Västernorrlands län,-72.94799401873902,60.967502418430875,-1.1965061897744127,0.2323903832406197,363,318,0.2666226303082333
extended_company_controls,wls_by_employees,region_Västmanlands län,-59.87727525705322,103.85514768330228,-0.5765460508480913,0.5646540156213555,363,318,0.2666226303082333
extended_company_controls,wls_by_employees,region_Västra Götalands län,-8.112752993859303,42.94540021090807,-0.18890854326696147,0.8502850033443575,363,318,0.2666226303082333
extended_company_controls,wls_by_employees,region_Örebro län,-85.50489401051232,68.22133963818304,-1.2533452797027131,0.2110007974306021,363,318,0.2666226303082333
extended_company_controls,wls_by_employees,region_Östergötlands län,-66.7880960963648,50.27848382203091,-1.3283633677732292,0.185010614981264,363,318,0.2666226303082333
extended_company_controls,wls_by_employees,class_Startup,34.57381108057969,34.3291736426253,1.0071262256557971,0.3146398313926123,363,318,0.2666226303082333
extended_company_controls,wls_by_turnover,Intercept,153.27898195607818,154.04820077309836,0.995006635500059,0.3204895488647896,363,318,0.30468805712640346
extended_company_controls,wls_by_turnover,log_turnover_2024,181.26144566613607,62.57893360347307,2.8965250001651714,0.004034752409952492,363,318,0.30468805712640346
extended_company_controls,wls_by_turnover,log_employees_2024,-207.81689648039819,71.3096810562092,-2.914287280524904,0.003817815985415716,363,318,0.30468805712640346
extended_company_controls,wls_by_turnover,time_span,-21.75601048194514,65.14575792448045,-0.3339589740772618,0.7386306380211918,363,318,0.30468805712640346
extended_company_controls,wls_by_turnover,log_turnover_per_employee_2024,-165.54966585690363,62.744305508501306,-2.638481126139377,0.008737668137405607,363,318,0.30468805712640346
extended_company_controls,wls_by_turnover,firm_age_2024,-5.466274666190423,65.09659284580177,-0.08397174763260987,0.9331317310703311,363,318,0.30468805712640346
extended_company_controls,wls_by_turnover,log_personnel_costs,-0.9668653998877335,5.36109249027239,-0.18034857664591575,0.8569937978980853,363,318,0.30468805712640346
extended_company_controls,wls_by_turnover,board_women_share,28.380721550760356,19.954810100233892,1.422249643479579,0.15593389992045523,363,318,0.30468805712640346
extended_company_controls,wls_by_turnover,sec_C,-64.63626540995546,76.37729521517711,-0.8462759152161156,0.39803521129109776,363,318,0.30468805712640346
extended_company_controls,wls_by_turnover,sec_E,-74.68154552231354,105.13594732003683,-0.7103331203644437,0.47801818017722697,363,318,0.30468805712640346
extended_company_controls,wls_by_turnover,sec_F,-28.83616911521801,87.40468167135283,-0.3299156128002827,0.7416809484614347,363,318,0.30468805712640346
extended_company_controls,wls_by_turnover,sec_G,-21.854615001279,76.54696208661663,-0.2855059744441515,0.7754424013164167,363,318,0.30468805712640346
extended_company_controls,wls_by_turnover,sec_H,-63.86265090390889,97.55373279065867,-0.6546407715730598,0.5131722687735384,363,318,0.30468805712640346
extended_company_controls,wls_by_turnover,sec_I,-99.77364560166532,96.11140239630922,-1.0381041490816572,0.30001026231035416,363,318,0.30468805712640346
extended_company_controls,wls_by_turnover,sec_J,-12.776166453089722,77.02755155533876,-0.16586489113458272,0.8683686786677309,363,318,0.30468805712640346
extended_company_controls,wls_by_turnover,sec_K,-30.149173980416688,74.09418825339193,-0.40690335761977253,0.6843527067359383,363,318,0.30468805712640346
extended_company_controls,wls_by_turnover,sec_L,119.04848595089959,81.80282522117865,1.4553102002163867,0.14656984432696707,363,318,0.30468805712640346
extended_company_controls,wls_by_turnover,sec_M,-88.73093328572824,136.95601276333744,-0.6478790634702323,0.5175306558299306,363,318,0.30468805712640346
extended_company_controls,wls_by_turnover,sec_N,-51.96271894528548,75.20171196902486,-0.6909778725075916,0.4900835227947933,363,318,0.30468805712640346
extended_company_controls,wls_by_turnover,sec_O,-66.91282676002704,84.47317956974449,-0.7921191921606443,0.4288816761573868,363,318,0.30468805712640346
extended_company_controls,wls_by_turnover,sec_Q,-4.7160832308252,82.99847081124979,-0.05682132676335974,0.9547232105478585,363,318,0.30468805712640346
extended_company_controls,wls_by_turnover,sec_R,-90.16130734403794,83.51339117445919,-1.07960299631099,0.2811371550199465,363,318,0.30468805712640346
extended_company_controls,wls_by_turnover,sec_S,-37.70898769398951,95.82033817345925,-0.39353845345156924,0.6941855525788199,363,318,0.30468805712640346
extended_company_controls,wls_by_turnover,sec_T,-77.40808140420087,95.57714189953309,-0.8099016131447955,0.4186023494400357,363,318,0.30468805712640346
extended_company_controls,wls_by_turnover,region_Dalarnas län,21.800031737252915,76.43120378563465,0.2852242364047426,0.7756580306209163,363,318,0.30468805712640346
extended_company_controls,wls_by_turnover,region_Gotlands län,-18.609613575204,83.88323015292454,-0.22185141823076526,0.8245719525798308,363,318,0.30468805712640346
extended_company_controls,wls_by_turnover,region_Gävleborgs län,88.18321631413413,57.444948002216414,1.535090889293376,0.12575581152824547,363,318,0.30468805712640346
extended_company_controls,wls_by_turnover,region_Hallands län,-72.40358985305932,49.29888050217637,-1.4686660044919877,0.1429118919168626,363,318,0.30468805712640346
extended_company_controls,wls_by_turnover,region_Jämtlands län,-86.09299112526622,56.91996163343541,-1.512527216369279,0.13139294256335177,363,318,0.30468805712640346
extended_company_controls,wls_by_turnover,region_Jönköpings län,-24.8373560660945,51.90038210975517,-0.4785582505649045,0.6325817824601052,363,318,0.30468805712640346
extended_company_controls,wls_by_turnover,region_Kalmar län,-108.69428096927288,52.05394926407119,-2.0881082512656945,0.037583379012232285,363,318,0.30468805712640346
extended_company_controls,wls_by_turnover,region_Kronobergs län,-80.57693763736378,63.25202873763871,-1.273902817751294,0.20362811719838692,363,318,0.30468805712640346
extended_company_controls,wls_by_turnover,region_Norrbottens län,-95.24716003172368,51.07243591823228,-1.8649425726279394,0.06311038536329978,363,318,0.30468805712640346
extended_company_controls,wls_by_turnover,region_Skåne län,-11.397717988747777,40.04446397611138,-0.2846265590056871,0.7761155228612271,363,318,0.30468805712640346
extended_company_controls,wls_by_turnover,region_Stockholms län,2.7464462200106725,34.76815808802907,0.07899314692072497,0.9370877580233893,363,318,0.30468805712640346
extended_company_controls,wls_by_turnover,region_Södermanlands län,-14.80162993223052,75.98401307431685,-0.1947992654422405,0.8456744913003029,363,318,0.30468805712640346
extended_company_controls,wls_by_turnover,region_Uppsala län,3.271673110053636,42.875685293095636,0.07630602491105794,0.9392236166662149,363,318,0.30468805712640346
extended_company_controls,wls_by_turnover,region_Värmlands län,-88.99032899477636,49.284420472389975,-1.8056482787421708,0.07191885168964811,363,318,0.30468805712640346
extended_company_controls,wls_by_turnover,region_Västerbottens län,-24.75214306212327,44.05022558290437,-0.5619072941076931,0.5745750066553217,363,318,0.30468805712640346
extended_company_controls,wls_by_turnover,region_Västernorrlands län,-88.61594591673602,53.339683046207526,-1.6613511902567755,0.09762843851904111,363,318,0.30468805712640346
extended_company_controls,wls_by_turnover,region_Västmanlands län,-85.49182747476654,73.22840618522964,-1.1674680896169833,0.2438960164984781,363,318,0.30468805712640346
extended_company_controls,wls_by_turnover,region_Västra Götalands län,-17.863024269067473,35.027281006044845,-0.5099746185261926,0.6104230043348189,363,318,0.30468805712640346
extended_company_controls,wls_by_turnover,region_Örebro län,-83.42287543334086,58.788516937483365,-1.4190335082283851,0.15686864403953968,363,318,0.30468805712640346
extended_company_controls,wls_by_turnover,region_Östergötlands län,-84.39736952021647,44.27404471234669,-1.906249362771245,0.05751915999898263,363,318,0.30468805712640346
extended_company_controls,wls_by_turnover,class_Startup,28.2581936056714,26.312177100270087,1.0739587795409502,0.28365539486945185,363,318,0.30468805712640346
