Org Number,Legal Name,SNI Code,Region,Classification,turnover_first_year,turnover_last_year,turnover_first_value,turnover_last_value,turnover_cagr_pct,employees_first_year,employees_last_year,employees_first_value,employees_last_value,employees_cagr_pct,turnover_2023,turnover_2024,employees_2023,employees_2024,efficiency_growth_gap_pct,cagr_per_employee,turnover_per_employee_2024,scalability_ratio,sni_2digit,division_interval,section_code,section_desc,sni_category
ORG_00866,Company_00866,88101,Stockholms län,Startup,2017.0,2024.0,263000.0,12914000.0,74.41604460623164,2017.0,2024.0,2.0,28.0,45.79162495762834,11553000.0,12914000.0,20.0,28.0,28.624419648603293,2.657715878793987,461214.28571428574,1.6251016353992653,88,86-88,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,86-88 R - HUMAN HEALTH AND SOCIAL WORK ACTIVITIES
ORG_00869,Company_00869,43120;87203,Värmlands län,Startup,2017.0,2024.0,323000.0,3598000.0,41.10786918890306,2017.0,2024.0,1.0,5.0,25.84989506418267,3860000.0,3598000.0,5.0,5.0,15.257974124720388,8.221573837780612,719600.0,1.5902528457789242,43,41-43,F,CONSTRUCTION,41-43 F - CONSTRUCTION
ORG_00874,Company_00874,01135;71124,Östergötlands län,Startup,2017.0,2024.0,350000.0,8787000.0,58.477463574996634,2017.0,2024.0,2.0,10.0,25.84989506418267,7764000.0,8787000.0,12.0,10.0,32.62756851081396,5.8477463574996635,878700.0,2.262193460739512,1,01-03,A,"AGRICULTURE, FORESTRY AND FISHING","01-03 A - AGRICULTURE, FORESTRY AND FISHING"
ORG_00876,Company_00876,71123;71129;71200,Skåne län,Startup,2017.0,2024.0,2438000.0,3511000.0,5.348452665065051,2017.0,2024.0,1.0,3.0,16.993081275868693,3316000.0,3511000.0,3.0,3.0,-11.644628610803643,1.7828175550216836,1170333.3333333333,0.3147429579272483,71,69-75,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES","69-75 N - PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES"
ORG_00888,Company_00888,62010,Jämtlands län,Startup,2017.0,2024.0,206000.0,3343000.0,48.900307196277296,2017.0,2024.0,2.0,15.0,33.35483055908579,3306000.0,3343000.0,7.0,15.0,15.545476637191506,3.26002047975182,222866.66666666666,1.4660637268012429,62,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES","61-63 K - TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES"
ORG_00889,Company_00889,58290,Västra Götalands län,Startup,2017.0,2024.0,343000.0,25645000.0,85.21350683985014,2017.0,2024.0,3.0,15.0,25.84989506418267,30180000.0,25645000.0,19.0,15.0,59.363611775667465,5.68090045599001,1709666.6666666667,3.2964739945084354,58,58-60,J,"PUBLISHING, BROADCASTING, AND CONTENT PRODUCTION AND DISTRIBUTION ACTIVITIES","58-60 J - PUBLISHING, BROADCASTING, AND CONTENT PRODUCTION AND DISTRIBUTION ACTIVITIES"
ORG_00903,Company_00903,47610,Västerbottens län,Startup,2017.0,2024.0,600000.0,295727000.0,142.4806591268223,2019.0,2024.0,9.0,68.0,49.84880387111437,237035000.0,295727000.0,62.0,68.0,92.63185525570793,2.0953038106885633,4348926.470588235,2.8582563283807265,47,46-47,G,WHOLESALE AND RETAIL TRADE,46-47 G - WHOLESALE AND RETAIL TRADE
ORG_00909,Company_00909,47410,Östergötlands län,Startup,2017.0,2024.0,18860000.0,95541000.0,26.08517148747942,2017.0,2024.0,5.0,30.0,29.17083420907467,73236000.0,95541000.0,34.0,30.0,-3.0856627215952486,0.869505716249314,3184700.0,0.8942209640122208,47,46-47,G,WHOLESALE AND RETAIL TRADE,46-47 G - WHOLESALE AND RETAIL TRADE
ORG_00911,Company_00911,66220,Stockholms län,Startup,2017.0,2024.0,3000.0,48577000.0,299.3281437473577,2017.0,2024.0,2.0,60.0,62.56135930564983,29798000.0,48577000.0,51.0,60.0,236.76678444170784,4.988802395789294,809616.6666666666,4.784553070289919,66,64-66,L,FINANCIAL AND INSURANCE ACTIVITIES,64-66 L - FINANCIAL AND INSURANCE ACTIVITIES
ORG_00914,Company_00914,62010,Stockholms län,Startup,2017.0,2024.0,108000.0,1768000.0,49.086022862349886,2017.0,2024.0,3.0,5.0,7.570373984278356,805000.0,1768000.0,6.0,5.0,41.51564887807153,9.817204572469977,353600.0,6.483962742697843,62,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES","61-63 K - TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES"
ORG_00920,Company_00920,62010,Västernorrlands län,Startup,2017.0,2024.0,541000.0,14136000.0,59.384850264086154,2017.0,2024.0,3.0,19.0,30.172398368387654,8945000.0,14136000.0,18.0,19.0,29.2124518956985,3.125518434951903,744000.0,1.9681846149262396,62,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES","61-63 K - TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES"
ORG_00946,Company_00946,62020,Hallands län,Startup,2017.0,2024.0,3004000.0,18619000.0,29.77154915687641,2017.0,2024.0,4.0,19.0,24.93108612574244,13138000.0,18619000.0,19.0,19.0,4.840463031133972,1.5669236398356006,979947.3684210526,1.1941537166379599,62,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES","61-63 K - TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES"
ORG_00947,Company_00947,85600,Östergötlands län,Startup,2017.0,2024.0,184000.0,1506000.0,35.02979014149143,2017.0,2024.0,3.0,4.0,4.195362743720854,1037000.0,1506000.0,2.0,4.0,30.83442739777058,8.757447535372858,376500.0,8.349645139486466,85,85,Q,EDUCATION,85 Q - EDUCATION
ORG_00951,Company_00951,46610,Hallands län,Startup,2017.0,2024.0,5000.0,1438000.0,124.52026933581423,2017.0,2024.0,1.0,1.0,0.0,2933000.0,1438000.0,1.0,1.0,124.52026933581423,124.52026933581423,1438000.0,,46,46-47,G,WHOLESALE AND RETAIL TRADE,46-47 G - WHOLESALE AND RETAIL TRADE
ORG_00957,Company_00957,63910,Stockholms län,Startup,2017.0,2024.0,155000.0,716000.0,24.43432295896453,2017.0,2024.0,1.0,4.0,21.90136542044754,825000.0,716000.0,2.0,4.0,2.532957538516989,6.108580739741132,179000.0,1.1156529508499122,63,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES","61-63 K - TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES"
ORG_00976,Company_00976,62010,Västra Götalands län,Startup,2017.0,2024.0,24000.0,1499000.0,80.51484094002477,2017.0,2024.0,1.0,3.0,16.993081275868693,1615000.0,1499000.0,5.0,3.0,63.52175966415608,26.83828031334159,499666.6666666667,4.738095442076252,62,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES","61-63 K - TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES"
ORG_01001,Company_01001,71124,Västra Götalands län,Startup,2017.0,2024.0,286000.0,560000.0,10.075041094673164,2017.0,2024.0,1.0,1.0,0.0,345000.0,560000.0,1.0,1.0,10.075041094673164,10.075041094673164,560000.0,,71,69-75,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES","69-75 N - PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES"
ORG_01002,Company_01002,63910,Stockholms län,Startup,2017.0,2024.0,10000.0,11620000.0,174.08583394485828,2017.0,2024.0,1.0,18.0,51.12093905094031,7275000.0,11620000.0,11.0,18.0,122.96489489391797,9.671435219158793,645555.5555555555,3.40537238119565,63,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES","61-63 K - TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES"
ORG_01010,Company_01010,71122,Västerbottens län,Startup,2018.0,2024.0,818000.0,766000.0,-1.088699744399646,2018.0,2024.0,1.0,1.0,0.0,1256000.0,766000.0,1.0,1.0,-1.088699744399646,-1.088699744399646,766000.0,,71,69-75,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES","69-75 N - PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES"
ORG_01013,Company_01013,28990,Uppsala län,Startup,2017.0,2024.0,130000.0,4833000.0,67.61959135756463,2017.0,2024.0,1.0,5.0,25.84989506418267,6808000.0,4833000.0,5.0,5.0,41.769696293381955,13.523918271512926,966600.0,2.615855545628794,28,10-33,C,MANUFACTURING,10-33 C - MANUFACTURING
ORG_01034,Company_01034,62020,Östergötlands län,Startup,2017.0,2024.0,1356000.0,1400000.0,0.45722850134348736,2017.0,2024.0,2.0,1.0,-9.427633573609329,1100000.0,1400000.0,1.0,1.0,9.884862074952817,0.45722850134348736,1400000.0,-0.04849875610602878,62,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES","61-63 K - TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES"
ORG_01082,Company_01082,58290,Skåne län,Startup,2017.0,2024.0,2101000.0,2272000.0,1.124086314646111,2017.0,2024.0,3.0,3.0,0.0,2110000.0,2272000.0,3.0,3.0,1.124086314646111,0.3746954382153704,757333.3333333334,,58,58-60,J,"PUBLISHING, BROADCASTING, AND CONTENT PRODUCTION AND DISTRIBUTION ACTIVITIES","58-60 J - PUBLISHING, BROADCASTING, AND CONTENT PRODUCTION AND DISTRIBUTION ACTIVITIES"
ORG_01095,Company_01095,62020,Östergötlands län,Startup,2017.0,2024.0,100000.0,9058000.0,90.36015300257338,2017.0,2024.0,3.0,14.0,24.61559552727135,12710000.0,9058000.0,23.0,14.0,65.74455747530203,6.454296643040956,647000.0,3.670849762804412,62,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES","61-63 K - TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES"
ORG_01099,Company_01099,62010,Stockholms län,Startup,2017.0,2024.0,129000.0,11293000.0,89.43487921939293,2017.0,2024.0,3.0,16.0,27.015569889384004,7642000.0,11293000.0,13.0,16.0,62.41930933000892,5.589679951212058,705812.5,3.310493896134211,62,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES","61-63 K - TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES"
ORG_01104,Company_01104,82300,Jämtlands län,Startup,2017.0,2024.0,810000.0,7076000.0,36.292459676132104,2017.0,2024.0,1.0,3.0,16.993081275868693,7705000.0,7076000.0,3.0,3.0,19.29937840026341,12.0974865587107,2358666.6666666665,2.1357197724740957,82,77-82,O,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,77-82 O - ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES
ORG_01108,Company_01108,63110,Västra Götalands län,Scaleup,2017.0,2024.0,323000.0,11600000.0,66.7935884817265,2017.0,2024.0,2.0,26.0,44.256291944297764,10972000.0,11600000.0,25.0,26.0,22.537296537428738,2.5689841723740963,446153.8461538461,1.509245025900381,63,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES","61-63 K - TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES"
ORG_01113,Company_01113,73111,Skåne län,Startup,2017.0,2024.0,2188000.0,4531000.0,10.959328709816617,2017.0,2024.0,6.0,9.0,5.9634022667048425,4151000.0,4531000.0,11.0,9.0,4.995926443111775,1.2177031899796242,503444.44444444444,1.837764453859716,73,69-75,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES","69-75 N - PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES"
ORG_01118,Company_01118,62020,Kalmar län,Startup,2017.0,2024.0,1178000.0,2812000.0,13.235194987890186,2017.0,2024.0,1.0,1.0,0.0,1975000.0,2812000.0,1.0,1.0,13.235194987890186,13.235194987890186,2812000.0,,62,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES","61-63 K - TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES"
ORG_01130,Company_01130,66220,Stockholms län,Startup,2017.0,2024.0,14000.0,72684000.0,239.4366115722341,2017.0,2024.0,1.0,80.0,87.01222535385969,50142000.0,72684000.0,90.0,80.0,152.42438621837442,2.9929576446529262,908550.0,2.7517582799255824,66,64-66,L,FINANCIAL AND INSURANCE ACTIVITIES,64-66 L - FINANCIAL AND INSURANCE ACTIVITIES
ORG_01155,Company_01155,63910,Gävleborgs län,Startup,2017.0,2024.0,38000.0,7114000.0,111.16338205646548,2017.0,2024.0,1.0,7.0,32.046924775612375,6147000.0,7114000.0,7.0,7.0,79.1164572808531,15.88048315092364,1016285.7142857143,3.4687690889161544,63,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES","61-63 K - TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES"
ORG_01173,Company_01173,62010,Västra Götalands län,Startup,2017.0,2024.0,60000.0,3771000.0,80.6761195888752,2017.0,2024.0,1.0,10.0,38.94954943731377,2915000.0,3771000.0,10.0,10.0,41.726570151561425,8.06761195888752,377100.0,2.0712978905883634,62,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES","61-63 K - TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES"
ORG_01196,Company_01196,95290,Skåne län,Startup,2017.0,2024.0,99000.0,3175000.0,64.11881107426728,2017.0,2024.0,1.0,3.0,16.993081275868693,3179000.0,3175000.0,4.0,3.0,47.125729798398595,21.37293702475576,1058333.3333333333,3.773230412622122,95,94-96,T,OTHER SERVICE ACTIVITIES,94-96 T - OTHER SERVICE ACTIVITIES
ORG_01199,Company_01199,46160,Västra Götalands län,Startup,2017.0,2024.0,67000.0,1372000.0,53.930831564159256,2017.0,2024.0,1.0,1.0,0.0,1198000.0,1372000.0,1.0,1.0,53.930831564159256,53.930831564159256,1372000.0,,46,46-47,G,WHOLESALE AND RETAIL TRADE,46-47 G - WHOLESALE AND RETAIL TRADE
ORG_01208,Company_01208,85599,Västernorrlands län,Startup,2017.0,2024.0,122000.0,634000.0,26.54560341630208,2017.0,2024.0,1.0,1.0,0.0,484000.0,634000.0,1.0,1.0,26.54560341630208,26.54560341630208,634000.0,,85,85,Q,EDUCATION,85 Q - EDUCATION
ORG_01209,Company_01209,62010,Östergötlands län,Startup,2017.0,2024.0,16000.0,442000.0,60.65724921530595,2017.0,2024.0,3.0,6.0,10.408951367381224,1594000.0,442000.0,6.0,6.0,50.24829784792473,10.109541535884325,73666.66666666667,5.827412106601727,62,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES","61-63 K - TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES"
ORG_01238,Company_01238,72190,Skåne län,Startup,2017.0,2024.0,295000.0,6147000.0,54.314197727820954,2017.0,2024.0,2.0,7.0,19.59802456254809,6439000.0,6147000.0,7.0,7.0,34.71617316527286,7.759171103974422,878142.8571428572,2.7714118611533745,72,69-75,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES","69-75 N - PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES"
ORG_01262,Company_01262,47711;47712,Västerbottens län,Startup,2017.0,2024.0,197000.0,3541000.0,51.09047971212255,2017.0,2024.0,3.0,1.0,-14.52486000928478,4306000.0,3541000.0,1.0,1.0,65.61533972140734,51.09047971212255,3541000.0,-3.5174507485417275,47,46-47,G,WHOLESALE AND RETAIL TRADE,46-47 G - WHOLESALE AND RETAIL TRADE
ORG_01272,Company_01272,33110,Västmanlands län,Startup,2018.0,2024.0,16860000.0,30266000.0,10.2426327468772,2018.0,2024.0,3.0,4.0,4.9115063421648175,20983000.0,30266000.0,4.0,4.0,5.331126404712383,2.5606581867193,7566500.0,2.0854361235259264,33,10-33,C,MANUFACTURING,10-33 C - MANUFACTURING
ORG_01276,Company_01276,2821,Södermanlands län,Startup,2017.0,2024.0,586000.0,35459000.0,79.69954649563462,2017.0,2024.0,1.0,3.0,16.993081275868693,31095000.0,35459000.0,2.0,3.0,62.70646521976593,26.566515498544874,11819666.666666666,4.690117419070624,28,10-33,C,MANUFACTURING,10-33 C - MANUFACTURING
ORG_01285,Company_01285,74101,Västra Götalands län,Startup,2018.0,2024.0,18000.0,397000.0,67.46330842998762,2018.0,2024.0,1.0,2.0,12.246204830937302,660000.0,397000.0,3.0,2.0,55.21710359905032,33.73165421499381,198500.0,5.508915567013597,74,69-75,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES","69-75 N - PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES"
ORG_01289,Company_01289,62010,Stockholms län,Startup,2017.0,2024.0,499000.0,6130000.0,43.09446886583912,2017.0,2024.0,2.0,3.0,5.9634022667048425,5037000.0,6130000.0,5.0,3.0,37.13106659913428,14.364822955279706,2043333.3333333333,7.226490338652191,62,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES","61-63 K - TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES"
ORG_01323,Company_01323,62010,Örebro län,Startup,2017.0,2024.0,221000.0,15971000.0,84.31591378945204,2017.0,2024.0,1.0,10.0,38.94954943731377,11714000.0,15971000.0,10.0,10.0,45.36636435213827,8.431591378945203,1597100.0,2.1647468329550734,62,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES","61-63 K - TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES"
ORG_01367,Company_01367,62010,Stockholms län,Startup,2018.0,2024.0,1562000.0,4457000.0,19.095019745242148,2018.0,2024.0,2.0,2.0,0.0,6870000.0,4457000.0,2.0,2.0,19.095019745242148,9.547509872621074,2228500.0,,62,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES","61-63 K - TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES"
ORG_01384,Company_01384,46420,Kalmar län,Startup,2018.0,2024.0,759000.0,11038000.0,56.23371831797426,2018.0,2024.0,1.0,4.0,25.99210498948732,10669000.0,11038000.0,4.0,4.0,30.241613328486938,14.058429579493565,2759500.0,2.1634922735468467,46,46-47,G,WHOLESALE AND RETAIL TRADE,46-47 G - WHOLESALE AND RETAIL TRADE
ORG_01426,Company_01426,63110,Stockholms län,Startup,2017.0,2024.0,80000.0,132030000.0,188.17391211287733,2017.0,2024.0,1.0,70.0,83.47860702154205,95619000.0,132030000.0,57.0,70.0,104.69530509133529,2.688198744469676,1886142.857142857,2.2541573084025965,63,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES","61-63 K - TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES"
ORG_01447,Company_01447,77210,Uppsala län,Startup,2017.0,2024.0,112000.0,2426000.0,55.17094187273934,2017.0,2024.0,1.0,2.0,10.408951367381224,1819000.0,2426000.0,3.0,2.0,44.76199050535811,27.58547093636967,1213000.0,5.300336213081927,77,77-82,O,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,77-82 O - ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES
ORG_01448,Company_01448,71122,Kalmar län,Startup,2018.0,2024.0,1506000.0,11797000.0,40.92599222364635,2018.0,2024.0,1.0,4.0,25.99210498948732,9669000.0,11797000.0,4.0,4.0,14.933887234159027,10.231498055911587,2949250.0,1.5745547442271082,71,69-75,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES","69-75 N - PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES"
ORG_01451,Company_01451,58290,Stockholms län,Startup,2017.0,2024.0,47000.0,3407000.0,84.39683730395977,2017.0,2024.0,1.0,2.0,10.408951367381224,2939000.0,3407000.0,2.0,2.0,73.98788593657855,42.198418651979885,1703500.0,8.10810179865343,58,58-60,J,"PUBLISHING, BROADCASTING, AND CONTENT PRODUCTION AND DISTRIBUTION ACTIVITIES","58-60 J - PUBLISHING, BROADCASTING, AND CONTENT PRODUCTION AND DISTRIBUTION ACTIVITIES"
ORG_01452,Company_01452,62010,Östergötlands län,Startup,2017.0,2024.0,23000.0,4723000.0,113.97140083351727,2017.0,2024.0,1.0,5.0,25.84989506418267,4725000.0,4723000.0,5.0,5.0,88.12150576933459,22.79428016670345,944600.0,4.408969574171881,62,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES","61-63 K - TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES"
ORG_01458,Company_01458,62010,Jönköpings län,Startup,2017.0,2024.0,31000.0,10603000.0,130.1492590666242,2017.0,2024.0,2.0,6.0,16.993081275868693,10489000.0,10603000.0,8.0,6.0,113.15617779075552,21.6915431777707,1767166.6666666667,7.658955839365332,62,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES","61-63 K - TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES"
ORG_01461,Company_01461,62010,Västerbottens län,Startup,2018.0,2024.0,4000.0,374000.0,113.04365378056738,2019.0,2024.0,1.0,7.0,47.57731615945522,365000.0,374000.0,5.0,7.0,65.46633762111216,16.14909339722391,53428.57142857143,2.37599896138954,62,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES","61-63 K - TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES"
ORG_01475,Company_01475,58290,Kronobergs län,Startup,2018.0,2024.0,130000.0,10574000.0,108.15299253933372,2018.0,2024.0,1.0,21.0,66.1000956165023,6817000.0,10574000.0,15.0,21.0,42.05289692283142,5.1501425018730345,503523.8095238095,1.636200243443107,58,58-60,J,"PUBLISHING, BROADCASTING, AND CONTENT PRODUCTION AND DISTRIBUTION ACTIVITIES","58-60 J - PUBLISHING, BROADCASTING, AND CONTENT PRODUCTION AND DISTRIBUTION ACTIVITIES"
ORG_01481,Company_01481,62010,Västerbottens län,Startup,2018.0,2024.0,2213000.0,1456000.0,-6.739731778366231,2018.0,2024.0,1.0,1.0,0.0,1552000.0,1456000.0,1.0,1.0,-6.739731778366231,-6.739731778366231,1456000.0,,62,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES","61-63 K - TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES"
ORG_01482,Company_01482,85599,Västernorrlands län,Startup,2018.0,2024.0,580000.0,1522000.0,17.444074487307226,2018.0,2024.0,1.0,1.0,0.0,1445000.0,1522000.0,1.0,1.0,17.444074487307226,17.444074487307226,1522000.0,,85,85,Q,EDUCATION,85 Q - EDUCATION
ORG_01493,Company_01493,62010,Stockholms län,Startup,2018.0,2024.0,100000.0,4378000.0,87.73530801581309,2019.0,2024.0,1.0,7.0,47.57731615945522,4742000.0,4378000.0,12.0,7.0,40.15799185635787,12.53361543083044,625428.5714285715,1.844057527788421,62,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES","61-63 K - TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES"
ORG_01512,Company_01512,59110,Kronobergs län,Startup,2018.0,2024.0,1136000.0,1827000.0,8.241392153051397,2018.0,2024.0,1.0,2.0,12.246204830937302,2047000.0,1827000.0,2.0,2.0,-4.004812677885905,4.120696076525698,913500.0,0.6729752006296155,59,58-60,J,"PUBLISHING, BROADCASTING, AND CONTENT PRODUCTION AND DISTRIBUTION ACTIVITIES","58-60 J - PUBLISHING, BROADCASTING, AND CONTENT PRODUCTION AND DISTRIBUTION ACTIVITIES"
